,Date,Shape,Location,State,Country,Lat,Lng,Closest Airport,Closest Airport Address,Closest Military Base,Closest Military Base Address
718,12/26/2015,Lights Only ,Eagan ,MN ,USA ,44.8041322,-93.1668858,Minneapolis−Saint Paul International Airport,MN,Military Issue,"640 Taft St NE, Minneapolis"
719,12/27/2012,Other ,Iowa City ,IA ,USA ,41.6611277,-91.5301683,University of Iowa Hospitals and Clinic Heliport,Iowa City,US Army Department,"1599 Wenig Rd NE, Cedar Rapids"
720,12/27/2015,Cigar/Cylinder ,Baton Rouge ,LA ,USA ,30.4514677,-91.18714659999999,Baton Rouge Metropolitan Airport,"9430 Jackie Cochran Dr, Baton Rouge",US Army Department,"2101 Ernest Wilson Dr, Port Allen"
721,12/27/2015,Cigar/Cylinder ,Gill ,CO ,USA ,40.453899,-104.543679,Northern Colorado Regional Airport,"4900 Earhart Road, Loveland",Army Recruiting Longmont,"1834 Main St Unit 3, Longmont"
722,12/27/2015,Lights Only ,Milpitas ,CA ,USA ,37.4323341,-121.8995741,Norman Y. Mineta San Jose International Airport,"1701 Airport Boulevard, San Jose",US Defense Department,"1265 Borregas Ave, Sunnyvale"
723,12/27/2015,Triangle ,Londonderry ,NH ,USA ,42.86512980000001,-71.3739272,Moore Army Air Field,Ayer,US Army Department,"1059 Canal St, Manchester"
724,12/27/2015,Orb/Sphere ,Florence ,KY ,USA ,38.9989499,-84.62661109999999,Cincinnati/Northern Kentucky International Airport,"3087 Terminal Drive, Hebron",Military Surplus,"1250 US-50, Milford"
725,12/28/2015,Unknown ,LAS VEGAS ,NV ,USA ,36.1699412,-115.1398296,Big Land Desert City,"160 Las Vegas Boulevard North, Las Vegas",US Army Department,"2901 E Sahara Ave, Las Vegas"
726,12/28/2015,Lights Only ,Boise ,ID ,USA ,43.6150186,-116.2023137,May Airport-0U8,"Pahsimeroi Rd, Boise",US Army Department,"4279 W Harvard St, Boise"
727,12/28/2015,Triangle ,Glendale  ,CA ,USA ,34.1425078,-118.255075,,,US Army Department,Los Alamitos
728,12/28/2015,Triangle ,Owensboro ,KY ,USA ,37.7719074,-87.1111676,Evansville Regional Airport,"7801 Bussing Drive, Evansville",US Army Reserve Center,"2900 E Division St, Evansville"
729,12/28/2015,Other ,Sacramento ,CA ,USA ,38.5815719,-121.4943996,,,270th Military Police Company,"8410 Okinawa St, Sacramento"
730,12/28/2015,Disk ,Evansville ,IN ,USA ,37.9715592,-87.5710898,Evansville Regional Airport,"7801 Bussing Drive, Evansville",US Army Reserve Center,"2900 E Division St, Evansville"
731,12/29/2015,Unknown ,Tehachapi ,CA ,USA ,35.1321877,-118.4489739,Mojave Air & Space Port,"1434 Flight Line, Mojave","Army Recruiting Office Lancaster, CA","44509 Valley Central Way, Lancaster"
732,12/29/2015,Cigar/Cylinder ,Maryville ,TN ,USA ,35.7564719,-83.9704593,Knoxville Downtown Island,"2701 Spence Place, Knoxville",Tennessee Military Department,"208 Post Ave, Louisville"
733,12/29/2015,Orb/Sphere ,Jacksonville ,FL ,USA ,30.3321838,-81.65565099999999,Jacksonville Police Heliport,Jacksonville,US Defense Department,"Roosevelt Blvd, Jacksonville Naval Air Station"
734,12/29/2015,Rectangle ,Hilldale ,WV ,USA ,37.6378982,-80.7873044,Greenbrier Valley Airport LWB,"558 Airport Road, Lewisburg",US Defense Department,"200 Value City Ctr, Beckley"
735,12/29/2015,Circle ,Reno ,NV ,USA ,39.5296329,-119.8138027,Reno-Tahoe International Airport,"2001 East Plumb Lane, Reno",Us Navy Junior ROTC,"1350 Baring Blvd, Sparks"
736,12/29/2015,Fireball ,Walnut Creek ,CA ,USA ,37.9100783,-122.0651819,San Francisco International Airport,San Francisco,California Department-Military,"580 Vallejo St, Petaluma"
737,12/29/2015,Fireball ,Palmetto ,FL ,USA ,27.5214269,-82.57231929999999,Sarasota Bradenton International Airport,"6000 Airport Circle, Sarasota",US Army Department,"5100 W Kennedy Blvd, Tampa"
738,12/29/2015,Other ,Cottonwood ,AZ ,USA ,34.7391876,-112.0098791,Prescott Regional Airport,"6630 Airport Avenue, Prescott",Military Graphics,"1260 AZ-89 Suite B, Chino Valley"
739,12/29/2015,Oval ,Brandon ,FL ,USA ,27.937801,-82.2859247,,,US Army Department,"5100 W Kennedy Blvd, Tampa"
740,12/29/2015,Lights Only ,Cullman ,AL ,USA ,34.1748208,-86.8436124,Cullman Regional Airport - Folsom Field,"231 County Road 1360, Vinemont",Us Army,"Line Rd, Huntsville"
741,12/30/2015,Disk ,Kissimmee ,FL ,USA ,28.2919557,-81.40757099999999,Robards Number Four Heliport,Kissimmee,US Army Department,"3701 Corrine Dr, Orlando"
742,12/30/2015,Orb/Sphere ,Dallas ,TX ,USA ,32.7766642,-96.79698789999999,Dallas Vertiport,"650 South Griffin Street, Dallas",Military Masters,Mesquite
743,12/30/2015,Orb/Sphere ,Woodinville ,WA ,USA ,47.7542651,-122.1634581,Seattle-Tacoma International Airport,"17801 International Boulevard, Seattle",Washington Army National Guard (Kent Armory),"24410 Military Rd S, Kent"
744,12/30/2015,Orb/Sphere ,Lee's Summit ,MO ,USA ,38.9108408,-94.3821724,Charles B. Wheeler Downtown Airport,"900 Richards Road, Kansas City",Overlooked Antiques & Military Surplus,"406 Delaware St, Leavenworth"
745,12/30/2015,Lights Only ,Olympia ,WA ,USA ,47.0378741,-122.9006951,Tacoma Narrows Airport,"1202 26th Avenue Northwest, Gig Harbor",Washington Army National Guard (Kent Armory),"24410 Military Rd S, Kent"
746,12/30/2015,Fireball ,Cle Elum ,WA ,USA ,47.1953976,-120.9392489,Bowers Field-ELN,"1101 West Bowers Road, Ellensburg",National Guard,"901 E 7th Ave, Ellensburg"
747,12/30/2015,Other ,Ocean Shores ,WA ,USA ,47.0074167,-124.1613654,Westport Airport,"215 I Street, Westport",US Army Reserve,Montesano
748,12/30/2015,Lights Only ,Springfield ,OR ,USA ,44.0462362,-123.0220289,Cubehole,Brownsville,US Army Reserve,"1355 Chambers St, Eugene"
749,12/30/2015,Cigar/Cylinder ,Orient ,OR ,USA ,45.4673428,-122.3525897,McGill Airstrip,Estacada,Air National Guard 142 Fighter,"6801 NE Cornfoot Rd, Portland"
750,12/30/2015,Lights Only ,Portland ,OR ,USA ,45.5051064,-122.6750261,A2 Global Shipping,"115 Southeast Yamhill Street #65h, Portland",Air National Guard 142 Fighter,"6801 NE Cornfoot Rd, Portland"
751,12/30/2015,Circle ,Santa Maria ,CA ,USA ,34.9530337,-120.4357191,San Luis Obispo County Regional Airport,"975 Airport Drive, San Luis Obispo",U.S ARMY SAN LUIS OBISPO RECRUITING STATION,"3860 Broad St #3c, San Luis Obispo"
752,12/30/2015,Oval ,Harpersville ,AL ,USA ,33.3439995,-86.4380357,Birmingham-Shuttlesworth International Airport,"5900 Messer Airport Highway, Birmingham",Sumpter Smith Air National Guard Base,"5401 E Lake Blvd, Birmingham"
753,12/31/2011,Teardrop ,New Mexico border (driving west on I-40: 20 mi. pa ,NM ,USA ,35.0051071,-105.8644349,Patterson Ranch,Stanley,Museum of Military Families,"b, 546 NM-333, Tijeras"
754,12/31/2012,Triangle ,Moline ,IL ,USA ,41.5067003,-90.51513419999999,Quad City International Airport,"2200 69th Avenue, Moline",Department of the Army,"4999 Lock Rd, Fulton"
755,12/31/2014,Orb/Sphere ,Salem ,UT ,USA ,40.0530105,-111.673536,Cedar Valley Airport,"7974 Six-Mile Cutoff Road, Eagle Mountain",Utah National Guard,"17800 1700 W, Bluffdale"
756,12/31/2015,Orb/Sphere ,Miami ,FL ,USA ,25.7616798,-80.1917902,Ferrari Express,"36 Northeast 1st Street #1049, Miami",US Defense Department,"299 E Broward Blvd # 103, Fort Lauderdale"
757,12/31/2015,Orb/Sphere ,Jacksonville ,FL ,USA ,30.3321838,-81.65565099999999,Jacksonville Police Heliport,Jacksonville,US Defense Department,"Roosevelt Blvd, Jacksonville Naval Air Station"
758,12/31/2015,Unknown ,Ypsilanti ,MI ,USA ,42.2411499,-83.61299389999999,Detroit Metropolitan Wayne County Airport,"11050 West G Rogell Drive #602, Detroit",US Army Department,"2254 Crooks Rd, Rochester Hills"
759,12/31/2015,Unknown ,Austin ,TX ,USA ,30.267153,-97.7430608,Capitol National Bank Building Heliport,"616 Lavaca Street, Austin",Soldier and Airman Support Center,"2200 W 35th St, Austin"
760,12/31/2015,Unknown ,Plainfield ,VT ,USA ,44.2781151,-72.4264926,Morrisville-Stowe State Airport,"2305 Laporte Road, Morristown",US Army Recruiting,"796 Meadow St, Littleton"
761,12/31/2015,Orb/Sphere ,Salem ,UT ,USA ,40.0530105,-111.673536,Cedar Valley Airport,"7974 Six-Mile Cutoff Road, Eagle Mountain",Utah National Guard,"17800 1700 W, Bluffdale"
762,12/31/2015,Orb/Sphere ,Bellwood  ,FL ,USA ,28.5050001,-80.78449859999999,NASA Shuttle Landing Facility,"Space Center, Orlando",Military Recruiting Office - U.S. Army,"1862 Rockledge Blvd, Rockledge"
763,12/31/2015,Orb/Sphere ,Arbutus ,MD ,USA ,39.2545512,-76.6999702,Norwood,Sandy Spring,US Army Department,"5611 Columbia Pike, Falls Church"
764,12/31/2015,Orb/Sphere ,Port Saint Lucie ,FL ,USA ,27.2730492,-80.3582261,Vero Beach Regional Airport,"3400 Cherokee Drive, Vero Beach",Victory Center Military Store,"6200 20th St, Vero Beach"
765,12/31/2015,Orb/Sphere ,Saint George ,UT ,USA ,37.0965278,-113.5684164,St. George Regional Airport,"4550 South Airport Parkway, St. George",Utah Army National Guard Recruiting SSG Shiner,"440 W St George Blvd Suite 2, St. George"
766,12/31/2015,Unknown ,Olympia ,WA ,USA ,47.0378741,-122.9006951,Tacoma Narrows Airport,"1202 26th Avenue Northwest, Gig Harbor",Washington Army National Guard (Kent Armory),"24410 Military Rd S, Kent"
767,12/31/2015,Unknown ,Eagan ,MN ,USA ,44.8041322,-93.1668858,Minneapolis−Saint Paul International Airport,MN,Military Issue,"640 Taft St NE, Minneapolis"
768,12/31/2015,Unknown ,Orlando ,FL ,USA ,28.5383355,-81.3792365,United Sales Associates,Orlando,US Army Department,"3701 Corrine Dr, Orlando"
769,12/31/2015,Orb/Sphere ,Goose Creek ,SC ,USA ,32.9810059,-80.03258670000001,Charleston International Airport,"5500 International Boulevard, North Charleston",US Army Charleston CO HQ,"4600 Goer Dr, North Charleston"
770,12/31/2015,Triangle ,Sequim ,WA ,USA ,48.0795365,-123.1018438,Harbord Field,Sequim,US Navy Department,"610 Dowell Rd, Keyport"
771,12/31/2015,Lights Only ,Whitewater ,WI ,USA ,42.83362049999999,-88.7323272,Airport at Grand Geneva Resort & Spa,"Grand Geneva Way, Lake Geneva",US Army Reserve,"2426 Prairie Ave, Beloit"
772,12/31/2015,Lights Only ,Brookhaven ,PA ,USA ,39.8692789,-75.3824144,Philadelphia International Airport,"8000 Essington Ave, Philadelphia",US Army Inventory Research,"S 2nd St, Philadelphia"
773,12/31/2015,Oval ,Wilkes-Barre/Hazleton  ,PA ,USA ,41.2435777,-75.87964939999999,Wilkes-Barre Scranton International Airport,"100 Terminal Road, Avoca",US Army Reserve,"250 Washington Ave, Hazle Township"
774,12/31/2015,Orb/Sphere ,Guyton ,GA ,USA ,32.3421597,-81.3921781,Savannah/Hilton Head International Airport,"400 Airways Avenue, Savannah",A-2-Z Military Surplus,"5511 Montgomery St, Savannah"
775,12/31/2015,Orb/Sphere ,Ypsilanti ,MI ,USA ,42.2411499,-83.61299389999999,Detroit Metropolitan Wayne County Airport,"11050 West G Rogell Drive #602, Detroit",US Army Department,"2254 Crooks Rd, Rochester Hills"
776,12/31/2015,Orb/Sphere ,Canaan ,NH ,USA ,43.6809381,-72.0518883,Lebanon Municipal Airport,"5 Airpark Road, West Lebanon",National Guard,"99 Fairground Rd, Bradford"
777,12/31/2015,Oval ,Eugene ,OR ,USA ,44.0520691,-123.0867536,Waynes Air Service Airport,Halsey,US Army Reserve,"1355 Chambers St, Eugene"
778,12/31/2015,Orb/Sphere ,Sandy ,OR ,USA ,45.3962999,-122.2598627,McGill Airstrip,Estacada,Air National Guard 142 Fighter,"6801 NE Cornfoot Rd, Portland"
779,12/31/2015,Lights Only ,Liberty ,MO ,USA ,39.2461138,-94.4191177,Kansas City International Airport,"1 International Square, Kansas City",Overlooked Antiques & Military Surplus,"406 Delaware St, Leavenworth"
780,12/31/2015,Egg ,Monmouth ,OR ,USA ,44.8484524,-123.2339888,Joyner Airfield,Corvallis,Military Department,"1776 Militia Way SE, Salem"
781,12/31/2015,Fireball ,Eugene ,OR ,USA ,44.0520691,-123.0867536,Waynes Air Service Airport,Halsey,US Army Reserve,"1355 Chambers St, Eugene"
782,12/31/2015,Fireball ,Missoula ,MT ,USA ,46.8721284,-113.9940314,Saint Patrick Hospital Helipad,"500 West Broadway Street, Missoula",Military Image Maker,"19483 Bryce Putnam Dr, Frenchtown"
783,12/31/2015,Fireball ,Menifee ,CA ,USA ,33.6971468,-117.185294,Riverside Municipal Airport,"6951 Flight Road, Riverside",US Defense Department,"26722 Plaza, Mission Viejo"
784,12/31/2015,Fireball ,Gadsden ,AL ,USA ,34.014264,-86.0066386,Northeast Alabama Regional Airport,"185 Ira Gray Drive, Gadsden",US Army Reserve Center,"61 Responder Dr, Anniston"
785,12/31/2015,Lights Only ,Selma ,CA ,USA ,36.5707838,-119.6120765,Fresno Yosemite International Airport,"5175 East Clinton Way, Fresno",US ARMY SELMA RECRUITING STATION,"2940 McCall Ave #104, Selma"
786,12/31/2015,Other ,Fairbanks ,AK ,USA ,64.8377778,-147.7163888,Fairbanks International Airport,"6450 Airport Way, Fairbanks",U.S. Army Fairbanks Recruiting Station,"505 Old Steese Hwy suite 101 a, Fairbanks"
787,12/31/2015,Circle ,Bangor ,PA ,USA ,40.86565150000001,-75.2065676,Bradford Field,Flemington,US Army Reserve Center,Tobyhanna
788,12/31/2015,Circle ,Post Falls ,ID ,USA ,47.7179578,-116.9515856,Spokane International Airport,"9000 West Airport Drive, Spokane",Northwest Military Vehicles Ltd. Co.,"1287 N Greensferry Rd, Post Falls"
789,12/31/2015,Circle ,Simpsonville ,SC ,USA ,34.7370639,-82.25428339999999,Greenville-Spartanburg International Airport,"2000 GSP Drive, Greer",United States Army Drill Sergeant Association,"359 Ferndale Dr, Spartanburg"
790,12/31/2015,Lights Only ,Steamboat Springs ,CO ,USA ,40.4849769,-106.8317158,Yampa Valley Regional Airport,"11005 RCR 51A, Hayden",Veterans of Foreign Wars,"924 Lincoln Ave, Steamboat Springs"
791,12/31/2015,Circle ,San Ysidro ,CA ,USA ,32.555556,-117.0470434,San Diego International Airport,"3225 North Harbor Drive, San Diego",Military Sealift Command Exchanges,"9284 Balboa Ave, San Diego"
792,12/31/2015,Circle ,Albuquerque ,NM ,USA ,35.0843859,-106.650422,Albuquerque Rgnl Medical Center,Albuquerque,Museum of Military Families,"b, 546 NM-333, Tijeras"
793,12/31/2015,Circle ,Fairbanks ,AK ,USA ,64.8377778,-147.7163888,Fairbanks International Airport,"6450 Airport Way, Fairbanks",U.S. Army Fairbanks Recruiting Station,"505 Old Steese Hwy suite 101 a, Fairbanks"
794,12/31/2015,Lights Only ,Clovis ,CA ,USA ,36.8252277,-119.7029194,Fresno Yosemite International Airport,"5175 East Clinton Way, Fresno",US Army Department,"25207 Rd 407, Raymond"
795,12/31/2015,Lights Only ,Avon/Eagle ,CO ,USA ,39.6330673,-106.5222196,Eagle County Regional Airport,"217 Eldon Wilson Road, Gypsum",Colorado Army National Guard Armory,"315 N Airport Rd, Gypsum"
796,12/31/2015,Lights Only ,Bessemer City ,NC ,USA ,35.2848579,-81.28397,Charlotte Douglas International Airport,"5501 Josh Birmingham Parkway, Charlotte",Jasmine’s Military Shop / AZ EAZY SURPLUS,"4913 Chastain Ave #25, Charlotte"
797,12/31/2015,Diamond ,Sacramento ,CA ,USA ,38.5815719,-121.4943996,,,270th Military Police Company,"8410 Okinawa St, Sacramento"
798,12/31/2015,Lights Only ,Jacksonville ,FL ,USA ,30.3321838,-81.65565099999999,Jacksonville Police Heliport,Jacksonville,US Defense Department,"Roosevelt Blvd, Jacksonville Naval Air Station"
799,12/31/2015,Lights Only ,Titusville ,FL ,USA ,28.6122187,-80.8075537,NASA Shuttle Landing Facility,"Space Center, Orlando",Military Recruiting Office - U.S. Army,"1862 Rockledge Blvd, Rockledge"
800,12/31/2015,Lights Only ,Las Vegas ,NV ,USA ,36.1699412,-115.1398296,Big Land Desert City,"160 Las Vegas Boulevard North, Las Vegas",US Army Department,"2901 E Sahara Ave, Las Vegas"
801,12/31/2015,Lights Only ,Scottsdale ,AZ ,USA ,33.4941704,-111.9260519,Helipad 2,"7400 East Osborn Road, Scottsdale",Military Items,"5623 W Glendale Ave, Glendale"
802,12/31/2015,Circle ,Bay City ,TX ,USA ,28.9827565,-95.969402,W D Cornelius Ranch Airport,Markham,Texas Army National Guard Recruiting,"1552 County Rd 406, El Campo"
803,12/31/2015,Lights Only ,Bellingham ,WA ,USA ,48.7519112,-122.4786854,Bellingham International Airport,"4255 Mitchell Way, Bellingham",Military Facilities Site & Armoury,"5500 No 4 Rd, Richmond"
