,Date,Shape,Location,State,Country,Lat,Lng,Closest Airport,Closest Airport Address,Closest Military Base,Closest Military Base Address
1271,2016-04-04,Lights Only ,Dayton/Fairborn ,OH ,USA ,39.8194863,-84.0245261,Dayton International Airport,"3600 Terminal Drive, Dayton",US Army Transportation,"1515 W High St, Springfield"
1272,2016-04-04,Lights Only ,Tulsa ,OK ,USA ,36.1539816,-95.99277500000001,Oklahoma State University Medical Center Heliport,"744 West 9th Street, Tulsa",US Army Department,"11510 E 21st St, Tulsa"
1273,2016-04-04,Lights Only ,Orlando ,FL ,USA ,28.5383355,-81.3792365,United Sales Associates,Orlando,US Army Department,"3701 Corrine Dr, Orlando"
1274,2016-04-04,Lights Only ,Abiquiu ,NM ,USA ,36.207241,-106.3186397,Espanola Municipal Airport,Española,National Guard,"2011 Industrial Park Rd, Española"
1275,2016-04-04,Other ,Ocala ,FL ,USA ,29.1871986,-82.14009229999999,Ocala International Airport,"1770 Southwest 60th Avenue Suite 600, Ocala",Military Outlet Inc,"550 N Citrus Ave, Crystal River"
1276,2016-04-04,Disk ,Florence ,CO ,USA ,38.3902777,-105.1185988,Butts AAF (Fort Carson),Colorado Springs,US Army Department,"CO-115, Colorado Springs"
1277,2016-04-04,Triangle ,Florence ,MT ,USA ,46.6316893,-114.0788985,Missoula International Airport (MSO),"5225 U.S. Highway 10 West, Missoula",Military Image Maker,"19483 Bryce Putnam Dr, Frenchtown"
1278,2016-04-04,Orb/Sphere ,Bremen ,GA ,USA ,33.7212179,-85.1455036,Paulding NW Airport GA,"Airport Parkway, Dallas",190th Military Police Company,"1901 McCollum Pkwy NW, Kennesaw"
1279,2016-04-05,Disk ,Lawrenceville ,GA ,USA ,33.9562149,-83.9879625,DeKalb-Peachtree Airport,"2000 Airport Road, Atlanta",Military Depot,"13680 Arnold Mill Rd A, Roswell"
1280,2016-04-05,Unknown ,Oconomowoc ,WI ,USA ,43.1116731,-88.4992659,Waukesha County Airport,"2525 Aviation Drive, Waukesha",US Army Recruiting,"8333 W Appleton Ave, Milwaukee"
1281,2016-04-05,Lights Only ,El Paso ,TX ,USA ,31.7618778,-106.4850217,The Hospitals of Providence Helipad,"1501-1599 East Cliff Drive, El Paso",US Army Reserve,"1733 Pleasonton Rd, Fort Bliss"
1282,2016-04-05,Lights Only ,Lawrence ,KS ,USA ,38.9716689,-95.2352501,Affordable Limousine Services Inc.,"952 North 3rd Street, Lawrence",Overlooked Antiques & Military Surplus,"406 Delaware St, Leavenworth"
1283,2016-04-05,Lights Only ,Redmond ,WA ,USA ,47.6739881,-122.121512,South Cove Heliport,Redmond,Washington Army National Guard (Kent Armory),"24410 Military Rd S, Kent"
1284,2016-04-05,Triangle ,South Portland ,ME ,USA ,43.6414716,-70.2408811,Portland International Jetport,"1001 Westbrook Street, Portland",Maine Military Museum & Learning Center,"50 Peary Terrace, South Portland"
1285,2016-04-05,Triangle ,West Frankfort ,IL ,USA ,37.8985966,-88.9233622,Veterans Airport of Southern Illinois,"10400 Terminal Drive Unit 200, Marion",US Army Reserve,"New Route 13 W, Marion"
1286,2016-04-05,Other ,Cape Coral ,FL ,USA ,26.5628537,-81.9495331,Southwest Florida International Airport,"11000 Terminal Access Road, Fort Myers",Military Recruiting Office- U.S. Army Naples,"2275 Pine Ridge Rd, Naples"
1287,2016-04-05,Other ,Salem ,OR ,USA ,44.9428975,-123.0350963,Salem Health Hospital Helipad,"890 Oak Street Southeast building a, Salem",Military Department,"1776 Militia Way SE, Salem"
1288,2016-04-06,Cigar/Cylinder ,Warren ,NJ ,USA ,40.6342489,-74.50047959999999,Bradford Field,Flemington,United States Department of the Army,"Area Command, Brooklyn"
1289,2016-04-06,Triangle ,Elgin ,IL ,USA ,42.0354084,-88.2825668,O'Hare International Airport,"10000 West O'Hare Avenue, Chicago",A.R.M.Y PVT LTD,"1014 Plum Grove Rd Ste 204, Schaumburg"
1290,2016-04-06,Triangle ,Hildale ,UT ,USA ,37.0035953,-112.9668812,St. George Regional Airport,"4550 South Airport Parkway, St. George",Quality Inn Kanab National Park Area,"815 US-89, Kanab"
1291,2016-04-06,Oval ,Tampa ,FL ,USA ,27.950575,-82.4571776,Teco Plaza Heliport,Tampa,US Army Department,"5100 W Kennedy Blvd, Tampa"
1292,2016-04-06,Orb/Sphere ,Camano Island ,WA ,USA ,48.17398619999999,-122.5282138,Paine Field,"3220 100th Street Southwest, Everett",Armed Forces Reserve Center,"13613 40th Ave NE, Marysville"
1293,2016-04-06,Circle ,Hays ,KS ,USA ,38.8791783,-99.3267702,Hays Regional Airport-HYS,"13-3950 East 8th Street, Hays","Army Hays Recruiting Office, KS","4333 S, Vine St Suite 32B, Hays"
1294,2016-04-06,Rectangle ,South Jordan ,UT ,USA ,40.5621704,-111.929658,South Valley Regional Airport,"7365 South 4450 West, West Jordan",Utah National Guard,"17800 1700 W, Bluffdale"
1295,2016-04-06,Orb/Sphere ,Nineveh ,IN ,USA ,39.3622722,-86.0847136,Indianapolis International Airport,"7800 Col. H. Weir Cook Memorial Drive, Indianapolis","Camp Atterbury Department of Public Works, DPW","232 Eggleston St, Edinburgh"
1296,2016-04-06,Lights Only ,Ogden ,UT ,USA ,41.223,-111.9738304,Ogden-Hinckley Airport,"3909 Airport Road, Ogden",U.S. Army Recruiting Station,"273 W 500 S, Bountiful"
1297,2016-04-07,Circle ,Albuquerque ,NM ,USA ,35.0843859,-106.650422,Albuquerque Rgnl Medical Center,Albuquerque,Museum of Military Families,"b, 546 NM-333, Tijeras"
1298,2016-04-07,Fireball ,Bass Lake ,CA ,USA ,37.3366179,-119.5794383,Johnston Field-5CL9,"39999 Powerhouse Road, Auberry",US Army Department,"25207 Rd 407, Raymond"
1299,2016-04-07,Lights Only ,Topeka ,KS ,USA ,39.0473451,-95.67515759999999,Topeka Regional Airport,"6510 SE Forbes Ave, Topeka",US Army Reserve,"1521 Laing St, Osage City"
1300,2016-04-07,Unknown ,Millville ,NJ ,USA ,39.4020596,-75.0393438,Atlantic City International Airport,"101 Atlantic City International Airport, Egg Harbor Township",US Army Recruiting,"NJ-77, Bridgeton"
1301,2016-04-07,Lights Only ,Brookings ,OR ,USA ,42.0526114,-124.2839819,Garvins Airfield Heliport,"96953 Hampton Road, Brookings",GoArmy Crescent City,"785 E Washington Blvd #1, Crescent City"
1302,2016-04-07,Disk ,Berwyn ,IL ,USA ,41.85058739999999,-87.7936685,,,A.R.M.Y PVT LTD,"1014 Plum Grove Rd Ste 204, Schaumburg"
1303,2016-04-08,Lights Only ,Bensalem ,PA ,USA ,40.1186944,-74.93045959999999,Bradford Field,Flemington,US Army Inventory Research,"S 2nd St, Philadelphia"
1304,2016-04-08,Triangle ,Burlington ,MA ,USA ,42.5047161,-71.1956205,Moore Army Air Field,Ayer,US Army Department,"US Army Department, 10 Causeway St, Boston"
1305,2016-04-08,Unknown ,Brawley ,CA ,USA ,32.9786566,-115.530267,Johnson Brothers Airport,Calexico,Navy United States Department,"Supply Department 214, El Centro"
1306,2016-04-08,Lights Only ,Starkville ,MS ,USA ,33.4503998,-88.81838719999999,Golden Triangle Regional Airport,"2080 Airport Road, Columbus",Army Recrutiing Closed,"343 MS-12, Starkville"
1307,2016-04-08,Lights Only ,Taunton ,MA ,USA ,41.900101,-71.0897674,T. F. Green Airport,"2000 Post Road, Warwick",Military Department,"Fairview Ave, Rehoboth"
1308,2016-04-08,Lights Only ,Jasper ,GA ,USA ,34.4695524,-84.4289888,Pegasus Run Airport,Canton,Military Depot,"13680 Arnold Mill Rd A, Roswell"
1309,2016-04-08,Cigar/Cylinder ,Red Cross ,NC ,USA ,35.2673659,-80.3556188,Charlotte-Monroe Executive Airport,"3900 Paul J Helms Drive, Monroe",Jasmine’s Military Shop / AZ EAZY SURPLUS,"4913 Chastain Ave #25, Charlotte"
1310,2016-04-08,Diamond ,Post Falls ,ID ,USA ,47.7179578,-116.9515856,Spokane International Airport,"9000 West Airport Drive, Spokane",Northwest Military Vehicles Ltd. Co.,"1287 N Greensferry Rd, Post Falls"
1311,2016-04-08,Circle ,Portland ,OR ,USA ,45.5051064,-122.6750261,A2 Global Shipping,"115 Southeast Yamhill Street #65h, Portland",Air National Guard 142 Fighter,"6801 NE Cornfoot Rd, Portland"
1312,2016-04-09,Lights Only ,Duvall ,WA ,USA ,47.7423218,-121.9856781,Seattle-Tacoma International Airport,"17801 International Boulevard, Seattle",Washington Army National Guard (Kent Armory),"24410 Military Rd S, Kent"
1313,2016-04-09,Lights Only ,Charleston ,WV ,USA ,38.3498195,-81.6326234,Yeager Airport,"100 Airport Road #175, Charleston",Army,"1705 Coonskin Dr, Charleston"
1314,2016-04-09,Lights Only ,Salem ,OR ,USA ,44.9428975,-123.0350963,Salem Health Hospital Helipad,"890 Oak Street Southeast building a, Salem",Military Department,"1776 Militia Way SE, Salem"
1315,2016-04-09,Disk ,Buckingham ,VA ,USA ,37.5518299,-78.55451649999999,Cathro,Charlottesville,Fork Union Military Academy,"4744 James Madison Hwy, Fork Union"
1316,2016-04-09,Disk ,Grants Pass ,OR ,USA ,42.4390069,-123.3283925,Rogue Valley International-Medford Airport,"1000 Terminal Loop Parkway, Medford",GoArmy Grants Pass,"1555 NE F St, Grants Pass"
1317,2016-04-09,Other ,Priest River ,ID ,USA ,48.1807415,-116.909365,Granite Airport,Athol,US Army Reserve,"10300 N Aero Dr, Hayden"
1318,2016-04-09,Lights Only ,Krotz Springs ,LA ,USA ,30.5368592,-91.7528931,Omni Airport,"7122 U.S. Highway 190, Port Allen",US Army Department,"1640 LA 728-8, Lafayette"
1319,2016-04-09,Circle ,North Charleston ,SC ,USA ,32.8771106,-80.0130514,Charleston International Airport,"5500 International Boulevard, North Charleston",US Army Charleston CO HQ,"4600 Goer Dr, North Charleston"
1320,2016-04-09,Cigar/Cylinder ,Ogden ,UT ,USA ,41.223,-111.9738304,Ogden-Hinckley Airport,"3909 Airport Road, Ogden",U.S. Army Recruiting Station,"273 W 500 S, Bountiful"
1321,2016-04-09,Fireball ,Englewood ,FL ,USA ,26.9620053,-82.3525952,Venice Municipal Airport,"150 Airport Avenue East, Venice",Military Recruiting Office - U.S. Army,"5581 Broadcast Ct #103, Sarasota"
1322,2016-04-09,Unknown ,Redlands ,CA ,USA ,34.0555693,-117.1825381,,,March ARB,"March Air Reserve Base, Perris Blvd, March Air Reserve Base"
1323,2016-04-09,Unknown ,Lamberton ,MN ,USA ,44.2310676,-95.26416390000001,Springfield Muni Airport-D42,"18383 County Highway 4, Springfield",Army Recruiting Marshall,"1113 E College Dr #4, Marshall"
1324,2016-04-09,Unknown ,Moab ,UT ,USA ,38.5733155,-109.5498395,Canyonlands Field Airport,"110 West Aviation Way, Moab",,
1325,2016-04-09,Diamond ,Cape Coral ,FL ,USA ,26.5628537,-81.9495331,Southwest Florida International Airport,"11000 Terminal Access Road, Fort Myers",Military Recruiting Office- U.S. Army Naples,"2275 Pine Ridge Rd, Naples"
1326,2016-04-09,Orb/Sphere ,Portland ,OR ,USA ,45.5051064,-122.6750261,A2 Global Shipping,"115 Southeast Yamhill Street #65h, Portland",Air National Guard 142 Fighter,"6801 NE Cornfoot Rd, Portland"
1327,2016-04-10,Other ,Vinton ,VA ,USA ,37.2809707,-79.8969819,Roanoke-Blacksburg Regional Airport,"5202 Aviation Drive Northwest, Roanoke",US Army Reserve Center,"1915 Roanoke Blvd, Salem"
1328,2016-04-10,Other ,Bremerton ,WA ,USA ,47.5650067,-122.6269768,,,Washington Army National Guard (Kent Armory),"24410 Military Rd S, Kent"
1329,2016-04-10,Lights Only ,Venice ,FL ,USA ,27.0997775,-82.4542632,Sarasota Bradenton International Airport,"6000 Airport Circle, Sarasota",Military Recruiting Office - U.S. Army,"5581 Broadcast Ct #103, Sarasota"
1330,2016-04-10,Other ,Fort Lauderdale Beach ,FL ,USA ,26.1342705,-80.1029647,,,MILITARY TRL at TOWN CTR RD,Boca Raton
1331,2016-04-10,Circle ,Monroe ,WA ,USA ,47.8553772,-121.970958,King County International Airport - Boeing Field,"7277 Perimeter Road South, Seattle",US Navy Department,"610 Dowell Rd, Keyport"
1332,2016-04-10,Circle ,Miami ,FL ,USA ,25.7616798,-80.1917902,Ferrari Express,"36 Northeast 1st Street #1049, Miami",US Defense Department,"299 E Broward Blvd # 103, Fort Lauderdale"
1333,2016-04-10,Triangle ,Williamston ,MI ,USA ,42.6889235,-84.2830245,Capital Region International Airport,"4100 Capitol City Boulevard, Lansing",US Marine Corps Reserve,"3423 N Martin Luther King Jr Blvd, Lansing"
1334,2016-04-10,Triangle ,Corning ,AR ,USA ,36.4078388,-90.5798336,Lucy Lee Hospital Heliport,Poplar Bluff,US Army Reserve Center,Poplar Bluff
1335,2016-04-10,Lights Only ,Oneonta ,NY ,USA ,42.4528571,-75.0637746,Mountain Top Airport,"396 Zimmerman Road, Jefferson",US Army Reserve,"11 Maple St, Norwich"
1336,2016-04-10,Lights Only ,Two Harbors ,MN ,USA ,47.0227111,-91.67073219999999,Duluth International Airport,"4701 Grinden Drive, Duluth",US Army Reserve,"1500 St Louis Ave, Duluth"
1337,2016-04-10,Lights Only ,Mt. Dora ,FL ,USA ,28.8024918,-81.644519,Orlando Executive Airport,"365 Rickenbacker Drive, Orlando",US Army Department,"3701 Corrine Dr, Orlando"
1338,2016-04-10,Orb/Sphere ,Lakeside ,CA ,USA ,32.8572718,-116.9222488,San Diego International Airport,"3225 North Harbor Drive, San Diego",Military Sealift Command Exchanges,"9284 Balboa Ave, San Diego"
1339,2016-04-11,Circle ,Richlands ,NC ,USA ,34.8993297,-77.5466342,Albert J Ellis Airport,"264 Albert J. Ellis Airport Road, Richlands",Saigon Sam's Military Surplus,"225 Western Blvd # A, Jacksonville"
1340,2016-04-11,Unknown ,Grand Marais ,MN ,USA ,47.7504469,-90.3342727,Grand Marias-Devil Track Airport,Grand Marais,Coast Guard Sardet,"315 S Broadway, Grand Marais"
1341,2016-04-11,Triangle ,Lamberton ,MN ,USA ,44.2310676,-95.26416390000001,Springfield Muni Airport-D42,"18383 County Highway 4, Springfield",Army Recruiting Marshall,"1113 E College Dr #4, Marshall"
1342,2016-04-11,Cigar/Cylinder ,Layton ,UT ,USA ,41.0602216,-111.9710529,Ogden-Hinckley Airport,"3909 Airport Road, Ogden",US Army Reserve Center,"4550 S 1300 E, Millcreek"
1343,2016-04-11,Lights Only ,Summer Lake ,OR ,USA ,42.9728819,-120.7777762,Mahogany Mountain,Silver Lake,,
1344,2016-04-12,Lights Only ,Wyoming ,MI ,USA ,42.9133602,-85.7053085,Gerald R. Ford International Airport,"5500 44th Street Southeast, Grand Rapids",US Army Reserve,"3870 3 Mile Rd NW, Grand Rapids"
1345,2016-04-12,Fireball ,Chadds Ford ,PA ,USA ,39.8653481,-75.5684254,Philadelphia International Airport,"8000 Essington Ave, Philadelphia",US Army Inventory Research,"S 2nd St, Philadelphia"
1346,2016-04-12,Unknown ,Mount Holly ,NJ ,USA ,39.9931438,-74.78793929999999,Philadelphia International Airport,"8000 Essington Ave, Philadelphia",US Army Reserve Training Center,"3911 Federal St, Pennsauken Township"
1347,2016-04-12,Lights Only ,Tappan ,NY ,USA ,41.0220416,-73.9473593,LaGuardia Airport,New York,United States Department of the Army,"Area Command, Brooklyn"
1348,2016-04-12,Lights Only ,Mount Carmel ,IL ,USA ,38.4108801,-87.7614174,Evansville Regional Airport,"7801 Bussing Drive, Evansville",US Army Reserve Center,"2900 E Division St, Evansville"
1349,2016-04-12,Cigar/Cylinder ,Nelson ,AZ ,USA ,32.42889,-111.26889,Tucson International Airport,"7250 South Tucson Boulevard, Tucson",Arizona National Guard Silverbell Army Heliport,"24641 E Pinal Airpark Rd #4500, Marana"
1350,2016-04-12,Other ,Earl Park ,IN ,USA ,40.6828154,-87.41168909999999,Klopfenstein Airport,Reynolds,U.S. Army,"100 S Creasy Ln #1050, Lafayette"
1351,2016-04-12,Lights Only ,Hamilton ,MT ,USA ,46.2471437,-114.1548162,Choice Aviation HAM,"528 Airport Road, Hamilton",Gun And Surplus,"950 US-93 UNIT D, Victor"
1352,2016-04-12,Fireball ,Ellsworth ,KS ,USA ,38.7305648,-98.22811259999999,Lyons-Rice County Municipal Airport - KLYO,United States,US Army Reserve,"2222 19th St, Great Bend"
1353,2016-04-12,Circle ,"Washington, D.C. ",DC ,USA ,38.9071923,-77.0368707,General Aviation Airport Coalition,"1130 Connecticut Avenue Northwest, Washington",US Army Department,"5611 Columbia Pike, Falls Church"
1354,2016-04-12,Fireball ,Ellsworth ,KS ,USA ,38.7305648,-98.22811259999999,Lyons-Rice County Municipal Airport - KLYO,United States,US Army Reserve,"2222 19th St, Great Bend"
1355,2016-04-12,Orb/Sphere ,Muscatine ,IA ,USA ,41.424473,-91.0432051,Quad City International Airport,"2200 69th Avenue, Moline",US Army,"90 Rock Island Arsnal, Rock Island"
1356,2016-04-12,Rectangle ,Statesville ,NC ,USA ,35.7826363,-80.8872959,Concord-Padgett Regional Airport,"9000 Aviation Boulevard Northwest, Concord",Military & Security Depot,"235 D, Branchview Dr NE, Concord"
1357,2016-04-12,Triangle ,Fort Lee ,NJ ,USA ,40.8509333,-73.9701381,Newark Liberty International Airport,"3 Brewster Road, Newark",United States Department of the Army,"Area Command, Brooklyn"
1358,2016-04-12,Fireball ,Van Nuys ,CA ,USA ,34.1898566,-118.451357,Van Nuys County Court Heliport,Van Nuys,US Army Department,Los Alamitos
1359,2016-04-13,Orb/Sphere ,Louisville ,KY ,USA ,38.2526647,-85.7584557,Hospital Helipad 2,"225 Abraham Flexner Way, Louisville",Us Army,"11450 IN-62, Charlestown"
1360,2016-04-13,Fireball ,Curwensville ,PA ,USA ,40.9756136,-78.5250243,Dubois Regional Airport,"377 Aviation Way, Reynoldsville",US Army Recruiting,"5522 Shaffer Rd #82, DuBois"
1361,2016-04-13,Orb/Sphere ,Albuquerque ,NM ,USA ,35.0843859,-106.650422,Albuquerque Rgnl Medical Center,Albuquerque,Museum of Military Families,"b, 546 NM-333, Tijeras"
1362,2016-04-13,Triangle ,Indianapolis ,IN ,USA ,39.768403,-86.158068,BAA Indianapolis LLC,"51 South New Jersey Street, Indianapolis",Indiana Army National Guard SSG Wilson,"707 S Rangeline Rd, Carmel"
1363,2016-04-13,Lights Only ,Luella ,GA ,USA ,33.3520589,-84.1785304,Hartsfield-Jackson Atlanta International Airport,"6000 North Terminal Parkway, Atlanta",Defense Department,Forsyth
1364,2016-04-13,Lights Only ,Hamilton ,OH ,USA ,39.3995008,-84.5613355,,,Military Surplus,"1250 US-50, Milford"
1365,2016-04-13,Unknown ,Albuquerque ,NM ,USA ,35.0843859,-106.650422,Albuquerque Rgnl Medical Center,Albuquerque,Museum of Military Families,"b, 546 NM-333, Tijeras"
1366,2016-04-13,Lights Only ,Corona  ,NY ,USA ,40.7449859,-73.8642613,W Diamond Limo,"10704 37th Avenue, Corona",United States Department of the Army,"Area Command, Brooklyn"
1367,2016-04-14,Circle ,Warren ,MI ,USA ,42.5144566,-83.01465259999999,Stoney Point (Le Cunff) Airport,Lakeshore,US Army Department,"2254 Crooks Rd, Rochester Hills"
1368,2016-04-14,Orb/Sphere ,Holland ,MI ,USA ,42.7875235,-86.1089301,Gerald R. Ford International Airport,"5500 44th Street Southeast, Grand Rapids",US Army Reserve,"3870 3 Mile Rd NW, Grand Rapids"
1369,2016-04-14,Boomerang/V-Shaped ,White Plains ,MD ,USA ,38.5911751,-76.94236719999999,Ronald Reagan Washington National Airport,"2401 Smith Boulevard, Arlington",Us Army,"8725 John J Kingman Rd #235, Fort Belvoir"
1370,2016-04-14,Triangle ,Stoneham ,MA ,USA ,42.4802469,-71.0999719,Moore Army Air Field,Ayer,US Army Department,"US Army Department, 10 Causeway St, Boston"
1371,2016-04-14,Lights Only ,Lexa ,AR ,USA ,34.5978775,-90.7523336,Tunica Airport - UTM / KUTA,"209 South Airport Boulevard, Tunica","US Army Reserve Center, 850th Transportation Company (PLS)","30 Airport Rd, Lyon"
1372,2016-04-14,Lights Only ,Millwood Community to the outskirts of Andrews ,SC ,USA ,,,,,,
1373,2016-04-14,Triangle ,Knoxville ,TN ,USA ,35.9606384,-83.9207392,Knoxville Downtown Island,"2701 Spence Place, Knoxville",Tennessee Military Department,"208 Post Ave, Louisville"
1374,2016-04-14,Orb/Sphere ,Lakehurst ,NJ ,USA ,40.014561,-74.3112574,Ocean County Airport,"101 Airport Road, Bayville",US Navy Department,"797 NJ-34, Colts Neck"
1375,2016-04-14,Other ,Oak Lawn ,IL ,USA ,41.719978,-87.7479528,O'Hare International Airport,"10000 West O'Hare Avenue, Chicago",A.R.M.Y PVT LTD,"1014 Plum Grove Rd Ste 204, Schaumburg"
1376,2016-04-14,Triangle ,Westfield ,MA ,USA ,42.1250929,-72.749538,Bradley International Airport,"Schoephoester Road, Windsor Locks",US Army Reserve,"Bldg 5550, Chicopee"
1377,2016-04-14,Triangle ,Jacksonville ,FL ,USA ,30.3321838,-81.65565099999999,Jacksonville Police Heliport,Jacksonville,US Defense Department,"Roosevelt Blvd, Jacksonville Naval Air Station"
1378,2016-04-14,Circle ,Wenatchee ,WA ,USA ,47.4234599,-120.3103494,Pangborn Memorial Airport,"1 Pangborn Drive, East Wenatchee",National Guard,"901 E 7th Ave, Ellensburg"
1379,2016-04-15,Fireball ,Reading ,OH ,USA ,39.2236694,-84.44216410000001,Cincinnati/Northern Kentucky International Airport,"3087 Terminal Drive, Hebron",Military Surplus,"1250 US-50, Milford"
1380,2016-04-15,Fireball ,Liberty Township ,OH ,USA ,39.401514,-84.40943589999999,Cincinnati/Northern Kentucky International Airport,"3087 Terminal Drive, Hebron",Military Surplus,"1250 US-50, Milford"
